Instituto Nacional de Estadística y Geografía,,,,,,,,,,,,,,,,,,,,,,,,
Biblioteca digital de Mapas,,,,,,,,,,,,,,,,,,,,,,,,
Fecha de la consulta: 19/07/2023 18:46:33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
upc,titulo,titulo_ing,url,entidad,formatos,clvcarta,datum,edicion,coordenadas,escala,cobertura,serie,resolucion,tipofoto,vuelo,iin,sensor,indice_esp,satelite,resolucion_sat,restriccion,fecha_toma,unidad_edo,contacto
702825281663,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Apodaca","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Apodaca",/app/biblioteca/ficha.html?upc=702825281663, Nuevo León, SHP 1.26MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825296124,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Apozol","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Apozol",/app/biblioteca/ficha.html?upc=702825296124, Zacatecas, SHP 585.23KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825296131,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Apulco","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Apulco",/app/biblioteca/ficha.html?upc=702825296131, Zacatecas, SHP 482.39KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825290283,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Aquismón","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Aquismón",/app/biblioteca/ficha.html?upc=702825290283, San Luis Potosí, SHP 535.74KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825281670,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Aramberri","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Aramberri",/app/biblioteca/ficha.html?upc=702825281670, Nuevo León, SHP 754.11KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825277529,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Arandas","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Arandas",/app/biblioteca/ficha.html?upc=702825277529, Jalisco, SHP 687.56KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825275860,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Arcelia","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Arcelia",/app/biblioteca/ficha.html?upc=702825275860, Guerrero, SHP 963.60KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825291068,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Arivechi","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Arivechi",/app/biblioteca/ficha.html?upc=702825291068, Sonora, SHP 429.84KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825291075,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Arizpe","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Arizpe",/app/biblioteca/ficha.html?upc=702825291075, Sonora, SHP 463.84KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825290290,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Armadillo de los Infante","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Armadillo de los Infante",/app/biblioteca/ficha.html?upc=702825290290, San Luis Potosí, SHP 505.24KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825272845,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Armería","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Armería",/app/biblioteca/ficha.html?upc=702825272845, Colima, SHP 585.74KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825273026,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Arriaga","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Arriaga",/app/biblioteca/ficha.html?upc=702825273026, Chiapas, SHP 660.07KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825272494,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Arteaga","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Arteaga",/app/biblioteca/ficha.html?upc=702825272494, Coahuila de Zaragoza, SHP 918.63KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825272159,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Asientos","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Asientos",/app/biblioteca/ficha.html?upc=702825272159, Aguascalientes, SHP 2.81MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825282141,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Asunción Cacalotepec","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Asunción Cacalotepec",/app/biblioteca/ficha.html?upc=702825282141, Oaxaca, SHP 437.72KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825282165,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Asunción Ixtaltepec","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Asunción Ixtaltepec",/app/biblioteca/ficha.html?upc=702825282165, Oaxaca, SHP 448.10KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825278809,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atenco","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atenco",/app/biblioteca/ficha.html?upc=702825278809, México, SHP 677.26KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825277567,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atenguillo","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atenguillo",/app/biblioteca/ficha.html?upc=702825277567, Jalisco, SHP 491.35KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825287993,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atexcal","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atexcal",/app/biblioteca/ficha.html?upc=702825287993, Puebla, SHP 432.37KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825278816,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atizapán","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atizapán",/app/biblioteca/ficha.html?upc=702825278816, México, SHP 436.55KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825278830,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atlacomulco","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atlacomulco",/app/biblioteca/ficha.html?upc=702825278830, México, SHP 509.75KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825275884,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atlamajalcingo del Monte","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atlamajalcingo del Monte",/app/biblioteca/ficha.html?upc=702825275884, Guerrero, SHP 439.20KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825292362,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atlangatepec","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atlangatepec",/app/biblioteca/ficha.html?upc=702825292362, Tlaxcala, SHP 671.03KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825281090,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atlatlahucan","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atlatlahucan",/app/biblioteca/ficha.html?upc=702825281090, Morelos, SHP 734.79KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825278847,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atlautla","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atlautla",/app/biblioteca/ficha.html?upc=702825278847, México, SHP 447.24KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825288006,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atlixco","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atlixco",/app/biblioteca/ficha.html?upc=702825288006, Puebla, SHP 787.81KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825275891,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atlixtac","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atlixtac",/app/biblioteca/ficha.html?upc=702825275891, Guerrero, SHP 501.76KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825292379,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atltzayanca","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atltzayanca",/app/biblioteca/ficha.html?upc=702825292379, Tlaxcala, SHP 634.87KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825275907,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atoyac de Álvarez","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atoyac de Álvarez",/app/biblioteca/ficha.html?upc=702825275907, Guerrero, SHP 1.15MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825288044,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atzitzintla","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Atzitzintla",/app/biblioteca/ficha.html?upc=702825288044, Puebla, SHP 423.21KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825277598,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Autlán de Navarro","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Autlán de Navarro",/app/biblioteca/ficha.html?upc=702825277598, Jalisco, SHP 1.07MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825278854,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Axapusco","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Axapusco",/app/biblioteca/ficha.html?upc=702825278854, México, SHP 549.44KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825281106,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Axochiapan","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Axochiapan",/app/biblioteca/ficha.html?upc=702825281106, Morelos, SHP 710.09KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825290788,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Axtla de Terrazas","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Axtla de Terrazas",/app/biblioteca/ficha.html?upc=702825290788, San Luis Potosí, SHP 1.23MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825281113,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Ayala","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Ayala",/app/biblioteca/ficha.html?upc=702825281113, Morelos, SHP 1.59MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825288068,"Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Ayotoxco de Guerrero","Vectorial de localidades amanzanadas y números exteriores, Rurales. Cierre de planeación del Censo de Población y Vivienda 2010. Ayotoxco de Guerrero",/app/biblioteca/ficha.html?upc=702825288068, Puebla, SHP 434.82KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
